"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"derivado_regra";"969599";"1-2024188";"dias_vrpl_ate_aio_calc";"";"12"
"alterado";"dados_e_derivados";"derivado_regra";"969599";"1-2024188";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"969599";"1-2024188";"prazo_inicio_obra_calc";"";"2026-05-18"
"alterado";"dados_e_derivados";"derivado_tempo";"969599";"1-2024188";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"970455";"1-2014495";"dte_publicacao_licitacao_tgov";"";"2025-10-13"
"alterado";"dados_e_derivados";"dados_origem";"970455";"1-2014495";"dte_homologacao_licitacao_tgov";"";"2026-03-13"
"alterado";"dados_e_derivados";"derivado_regra";"970455";"1-2014495";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"970455";"1-2014495";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"970455";"1-2014495";"ultima_data_relevante_calc";"2025-07-23";"2026-03-13"
"alterado";"dados_e_derivados";"derivado_regra";"970455";"1-2014495";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"970455";"1-2014495";"dias_ate_publicacao_calc";"";"82"
"alterado";"dados_e_derivados";"derivado_regra";"970455";"1-2014495";"dias_publicacao_ate_homologacao_calc";"";"151"
"alterado";"dados";"dados_origem";"973933";"1-2033167";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"973933";"1-2033167";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados_e_derivados";"dados_origem";"973954";"1-2033169";"vencimento_da_suspensiva_pbi";"2026-05-31";"2026-08-29"
"alterado";"dados_e_derivados";"derivado_tempo";"973954";"1-2033169";"urgencia_suspensiva_calc";"Próximos 30 dias";"Mais de 90 dias"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Análise não iniciada"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"dte_retirada_suspensiva_tgov";"";"2026-05-06"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"983612";"1-2139414";"urgencia_suspensiva_calc";"31–90 dias";""
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Análise não iniciada"
"alterado";"dados_e_derivados";"dados_origem";"984848";"1-2137220";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados_e_derivados";"dados_origem";"984848";"1-2137220";"dte_retirada_suspensiva_tgov";"";"2026-05-06"
"alterado";"dados_e_derivados";"derivado_regra";"984848";"1-2137220";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"984848";"1-2137220";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"984848";"1-2137220";"urgencia_suspensiva_calc";"31–90 dias";""
"alterado";"dados_e_derivados";"dados_origem";"984848";"1-2137220";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"984878";"1-2136397";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"984878";"1-2136397";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"984879";"1-2144417";"situacao_da_analise_suspensiva_pbi";"Doc. não enviada p/ análise";"Análise iniciada"
"alterado";"dados";"dados_origem";"984879";"1-2144417";"situacao_da_analise_suspensiva_dmp";"Doc. não enviada p/ análise";"Análise iniciada"
"alterado";"dados";"dados_origem";"984881";"1-2144906";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"984881";"1-2144906";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"984884";"1-2142310";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"984884";"1-2142310";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"984890";"1-2138719";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"984890";"1-2138719";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"985330";"1-2137867";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"985330";"1-2137867";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"985342";"1-2137733";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"985342";"1-2137733";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"985351";"1-2138267";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"985351";"1-2138267";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"derivados_tempo";"derivado_tempo";"985379";"1-2142507";"urgencia_suspensiva_calc";"Mais de 90 dias";"31–90 dias"
"alterado";"dados";"dados_origem";"985380";"1-2138384";"situacao_da_analise_suspensiva_pbi";"Doc. não enviada p/ análise";"Análise não iniciada"
"alterado";"dados";"dados_origem";"985380";"1-2138384";"situacao_da_analise_suspensiva_dmp";"Doc. não enviada p/ análise";"Análise não iniciada"
"alterado";"derivados_tempo";"derivado_tempo";"985471";"1-2140977";"urgencia_suspensiva_calc";"Mais de 90 dias";"31–90 dias"
"alterado";"dados";"dados_origem";"985478";"1-2139026";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"985478";"1-2139026";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"985484";"1-2134436";"situacao_da_analise_suspensiva_pbi";"Doc. não enviada p/ análise";"Análise iniciada"
"alterado";"dados";"dados_origem";"985484";"1-2134436";"situacao_da_analise_suspensiva_dmp";"Doc. não enviada p/ análise";"Análise iniciada"
"alterado";"dados";"dados_origem";"986111";"1-2136443";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986111";"1-2136443";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986115";"1-2145576";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986115";"1-2145576";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986117";"1-2138972";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986117";"1-2138972";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986332";"1-2134446";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise iniciada"
"alterado";"dados";"dados_origem";"986332";"1-2134446";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise iniciada"
"alterado";"dados";"dados_origem";"986334";"1-2141602";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986334";"1-2141602";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986626";"1-2133182";"situacao_da_analise_suspensiva_pbi";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"986626";"1-2133182";"situacao_da_analise_suspensiva_dmp";"Análise iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"986649";"1-2137459";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986649";"1-2137459";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"986701";"1-2143261";"situacao_da_analise_suspensiva_pbi";"Doc. não enviada p/ análise";"Análise iniciada"
"alterado";"dados";"dados_origem";"986701";"1-2143261";"situacao_da_analise_suspensiva_dmp";"Doc. não enviada p/ análise";"Análise iniciada"
"alterado";"dados_e_derivados";"dados_origem";"986725";"1-2138672";"dte_retirada_suspensiva_tgov";"";"2026-05-06"
"alterado";"dados_e_derivados";"derivado_regra";"986725";"1-2138672";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"986725";"1-2138672";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"986725";"1-2138672";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados";"dados_origem";"986734";"1-2142682";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados";"dados_origem";"986734";"1-2142682";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Análise não iniciada"
"alterado";"dados_e_derivados";"dados_origem";"991630";"1-2163849";"dsc_situacao_contrato_mcid_tci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"991630";"1-2163849";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Suspensiva retirada"
"alterado";"dados_e_derivados";"dados_origem";"991630";"1-2163849";"dte_primeira_data_lae_tdb";"";"2026-05-04"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"ultima_data_relevante_calc";"";"2026-05-04"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"fase_atual_calc";"SUSPENSIVA RETIRADA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"991630";"1-2163849";"prazo_pub_licitacao_calc";"";"2026-07-03"
"alterado";"dados_e_derivados";"derivado_tempo";"991630";"1-2163849";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados_e_derivados";"dados_origem";"991630";"1-2163849";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Suspensiva retirada"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"991630";"1-2163849";"motivo_suspensiva_retirada_dmp";"";"situacao_da_analise_suspensiva_pbi"
"alterado";"dados";"dados_origem";"991675";"1-2164574";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"991675";"1-2164574";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Analisada com pendências"
"alterado";"dados";"dados_origem";"992784";"1-2167495";"situacao_da_analise_suspensiva_pbi";"Doc. não enviada p/ análise";"Análise não iniciada"
"alterado";"dados";"dados_origem";"992784";"1-2167495";"situacao_da_analise_suspensiva_dmp";"Doc. não enviada p/ análise";"Análise não iniciada"
"alterado";"dados";"dados_origem";"992840";"1-2168397";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"992840";"1-2168397";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"992842";"1-2168398";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"992842";"1-2168398";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Análise iniciada"
"alterado";"dados";"dados_origem";"992845";"1-2168159";"situacao_da_analise_suspensiva_pbi";"Doc. não enviada p/ análise";"Análise não iniciada"
"alterado";"dados";"dados_origem";"992845";"1-2168159";"situacao_da_analise_suspensiva_dmp";"Doc. não enviada p/ análise";"Análise não iniciada"
"alterado";"dados";"dados_origem";"992848";"1-2167493";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Doc. não enviada p/ análise"
"alterado";"dados";"dados_origem";"992848";"1-2167493";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Doc. não enviada p/ análise"
