"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_saci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"derivado_regra";"967175";"1-1991888";"ultima_data_relevante_calc";"2026-06-01";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"967175";"1-1991888";"dias_vrpl_ate_aio_calc";"";"67"
"alterado";"dados_e_derivados";"derivado_regra";"967175";"1-1991888";"dias_aio_ate_inicio_obra_calc";"";"-21"
"alterado";"dados_e_derivados";"derivado_tempo";"967175";"1-1991888";"prazo_inicio_obra_calc";"";"2026-07-06"
"alterado";"dados_e_derivados";"derivado_tempo";"967175";"1-1991888";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"967595";"1-1992020";"dte_aio_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"967595";"1-1992020";"ultima_data_relevante_calc";"2026-06-12";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"967595";"1-1992020";"fase_atual_calc";"VRPL";"AIO"
"alterado";"dados_e_derivados";"derivado_regra";"967595";"1-1992020";"dias_vrpl_ate_aio_calc";"";"10"
"alterado";"dados_e_derivados";"derivado_tempo";"967595";"1-1992020";"prazo_inicio_obra_calc";"";"2026-07-06"
"alterado";"dados_e_derivados";"derivado_tempo";"967595";"1-1992020";"status_inicio_obra_calc";"";"Próximos 10 dias úteis"
"alterado";"dados_e_derivados";"dados_origem";"968215";"1-2012418";"dte_publicacao_licitacao_tgov";"2026-02-02";""
"alterado";"dados_e_derivados";"dados_origem";"968215";"1-2012418";"dte_homologacao_licitacao_tgov";"2026-03-11";""
"alterado";"dados_e_derivados";"derivado_regra";"968215";"1-2012418";"flag_publicacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"968215";"1-2012418";"flag_homologacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"968215";"1-2012418";"ultima_data_relevante_calc";"2026-03-11";"2025-12-15"
"alterado";"dados_e_derivados";"derivado_regra";"968215";"1-2012418";"fase_atual_calc";"HOMOLOGACAO";"LAE"
"alterado";"dados_e_derivados";"derivado_regra";"968215";"1-2012418";"dias_ate_publicacao_calc";"49";""
"alterado";"dados_e_derivados";"derivado_regra";"968215";"1-2012418";"dias_publicacao_ate_homologacao_calc";"37";""
"alterado";"dados_e_derivados";"dados_origem";"968269";"1-2016735";"dte_publicacao_licitacao_tgov";"";"2026-04-16"
"alterado";"dados_e_derivados";"dados_origem";"968269";"1-2016735";"dte_homologacao_licitacao_tgov";"";"2026-06-19"
"alterado";"dados_e_derivados";"derivado_regra";"968269";"1-2016735";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968269";"1-2016735";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968269";"1-2016735";"ultima_data_relevante_calc";"2026-03-31";"2026-06-19"
"alterado";"dados_e_derivados";"derivado_regra";"968269";"1-2016735";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968269";"1-2016735";"dias_ate_publicacao_calc";"";"16"
"alterado";"dados_e_derivados";"derivado_regra";"968269";"1-2016735";"dias_publicacao_ate_homologacao_calc";"";"64"
"alterado";"dados_e_derivados";"dados_origem";"968396";"1-2016805";"dte_vrpl_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968396";"1-2016805";"ultima_data_relevante_calc";"2026-06-17";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968396";"1-2016805";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"968396";"1-2016805";"dias_homologacao_ate_vrpl_calc";"";"5"
"alterado";"dados_e_derivados";"dados_origem";"968628";"1-2016097";"dte_publicacao_licitacao_tgov";"";"2026-05-12"
"alterado";"dados_e_derivados";"dados_origem";"968628";"1-2016097";"dte_homologacao_licitacao_tgov";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968628";"1-2016097";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968628";"1-2016097";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968628";"1-2016097";"ultima_data_relevante_calc";"2026-04-29";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968628";"1-2016097";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968628";"1-2016097";"dias_ate_publicacao_calc";"";"13"
"alterado";"dados_e_derivados";"derivado_regra";"968628";"1-2016097";"dias_publicacao_ate_homologacao_calc";"";"41"
"alterado";"dados_e_derivados";"dados_origem";"968657";"1-2015029";"dte_publicacao_licitacao_tgov";"";"2026-03-04"
"alterado";"dados_e_derivados";"dados_origem";"968657";"1-2015029";"dte_homologacao_licitacao_tgov";"";"2026-05-28"
"alterado";"dados_e_derivados";"derivado_regra";"968657";"1-2015029";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968657";"1-2015029";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968657";"1-2015029";"ultima_data_relevante_calc";"2025-10-08";"2026-05-28"
"alterado";"dados_e_derivados";"derivado_regra";"968657";"1-2015029";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968657";"1-2015029";"dias_ate_publicacao_calc";"";"147"
"alterado";"dados_e_derivados";"derivado_regra";"968657";"1-2015029";"dias_publicacao_ate_homologacao_calc";"";"85"
"alterado";"dados_e_derivados";"dados_origem";"968658";"1-2014647";"dte_aio_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968658";"1-2014647";"ultima_data_relevante_calc";"2026-05-29";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968658";"1-2014647";"fase_atual_calc";"VRPL";"AIO"
"alterado";"dados_e_derivados";"derivado_regra";"968658";"1-2014647";"dias_vrpl_ate_aio_calc";"";"24"
"alterado";"dados_e_derivados";"derivado_tempo";"968658";"1-2014647";"prazo_inicio_obra_calc";"";"2026-07-06"
"alterado";"dados_e_derivados";"derivado_tempo";"968658";"1-2014647";"status_inicio_obra_calc";"";"Próximos 10 dias úteis"
"alterado";"dados_e_derivados";"dados_origem";"968730";"1-2012575";"dte_publicacao_licitacao_tgov";"2026-02-27";"2026-04-17"
"alterado";"dados_e_derivados";"dados_origem";"968730";"1-2012575";"dte_homologacao_licitacao_tgov";"2026-05-20";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"968730";"1-2012575";"ultima_data_relevante_calc";"2026-05-20";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"968730";"1-2012575";"dias_ate_publicacao_calc";"112";"161"
"alterado";"dados_e_derivados";"derivado_regra";"968730";"1-2012575";"dias_publicacao_ate_homologacao_calc";"82";"60"
"alterado";"dados_e_derivados";"dados_origem";"968757";"1-2016415";"dte_vrpl_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968757";"1-2016415";"ultima_data_relevante_calc";"2026-02-11";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"968757";"1-2016415";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"968757";"1-2016415";"dias_homologacao_ate_vrpl_calc";"";"131"
"alterado";"dados_e_derivados";"dados_origem";"969053";"1-2011194";"dte_vrpl_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"dados_origem";"969053";"1-2011194";"dte_aio_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"969053";"1-2011194";"ultima_data_relevante_calc";"2026-05-21";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"969053";"1-2011194";"dias_homologacao_ate_vrpl_calc";"";"202"
"alterado";"dados_e_derivados";"derivado_regra";"969053";"1-2011194";"dias_vrpl_ate_aio_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_regra";"969053";"1-2011194";"dias_aio_ate_inicio_obra_calc";"";"-32"
"alterado";"dados_e_derivados";"derivado_tempo";"969053";"1-2011194";"prazo_inicio_obra_calc";"";"2026-07-06"
"alterado";"dados_e_derivados";"derivado_tempo";"969053";"1-2011194";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"969055";"1-2014760";"dte_publicacao_licitacao_tgov";"";"2026-03-02"
"alterado";"dados_e_derivados";"dados_origem";"969055";"1-2014760";"dte_homologacao_licitacao_tgov";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"969055";"1-2014760";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969055";"1-2014760";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969055";"1-2014760";"ultima_data_relevante_calc";"2025-12-29";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"969055";"1-2014760";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"969055";"1-2014760";"dias_ate_publicacao_calc";"";"63"
"alterado";"dados_e_derivados";"derivado_regra";"969055";"1-2014760";"dias_publicacao_ate_homologacao_calc";"";"112"
"alterado";"dados_e_derivados";"dados_origem";"969303";"1-2021852";"dte_publicacao_licitacao_tgov";"";"2026-06-23"
"alterado";"dados_e_derivados";"dados_origem";"969303";"1-2021852";"dte_homologacao_licitacao_tgov";"";"2026-07-30"
"alterado";"dados_e_derivados";"derivado_regra";"969303";"1-2021852";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969303";"1-2021852";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969303";"1-2021852";"ultima_data_relevante_calc";"2026-04-28";"2026-07-30"
"alterado";"dados_e_derivados";"derivado_regra";"969303";"1-2021852";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"969303";"1-2021852";"dias_ate_publicacao_calc";"";"56"
"alterado";"dados_e_derivados";"derivado_regra";"969303";"1-2021852";"dias_publicacao_ate_homologacao_calc";"";"37"
"alterado";"dados_e_derivados";"dados_origem";"969308";"1-2014620";"dte_publicacao_licitacao_tgov";"2026-03-20";""
"alterado";"dados_e_derivados";"dados_origem";"969308";"1-2014620";"dte_homologacao_licitacao_tgov";"2026-04-16";""
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"flag_publicacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"flag_homologacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"ultima_data_relevante_calc";"2026-04-16";"2026-02-24"
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"fase_atual_calc";"HOMOLOGACAO";"LAE"
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"dias_ate_publicacao_calc";"24";""
"alterado";"dados_e_derivados";"derivado_regra";"969308";"1-2014620";"dias_publicacao_ate_homologacao_calc";"27";""
"alterado";"dados_e_derivados";"dados_origem";"973936";"1-2033246";"dte_publicacao_licitacao_tgov";"2026-03-16";""
"alterado";"dados_e_derivados";"dados_origem";"973936";"1-2033246";"dte_homologacao_licitacao_tgov";"2026-04-27";""
"alterado";"dados_e_derivados";"derivado_regra";"973936";"1-2033246";"flag_publicacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"973936";"1-2033246";"flag_homologacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"973936";"1-2033246";"ultima_data_relevante_calc";"2026-04-27";"2025-12-31"
"alterado";"dados_e_derivados";"derivado_regra";"973936";"1-2033246";"fase_atual_calc";"HOMOLOGACAO";"LAE"
"alterado";"dados_e_derivados";"derivado_regra";"973936";"1-2033246";"dias_ate_publicacao_calc";"75";""
"alterado";"dados_e_derivados";"derivado_regra";"973936";"1-2033246";"dias_publicacao_ate_homologacao_calc";"42";""
"alterado";"dados_e_derivados";"dados_origem";"974020";"1-2032793";"dte_retirada_suspensiva_tgov";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"974020";"1-2032793";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"974020";"1-2032793";"urgencia_suspensiva_calc";"31–90 dias";""
"alterado";"dados";"dados_origem";"983589";"1-2135805";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"983606";"1-2136513";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"dte_retirada_suspensiva_tgov";"";"2026-06-23"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"983612";"1-2139414";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados_e_derivados";"dados_origem";"983613";"1-2136267";"dte_publicacao_licitacao_tgov";"";"2026-05-06"
"alterado";"dados_e_derivados";"dados_origem";"983613";"1-2136267";"dte_homologacao_licitacao_tgov";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"983613";"1-2136267";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"983613";"1-2136267";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"983613";"1-2136267";"ultima_data_relevante_calc";"2026-02-05";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"983613";"1-2136267";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"983613";"1-2136267";"dias_ate_publicacao_calc";"";"90"
"alterado";"dados_e_derivados";"derivado_regra";"983613";"1-2136267";"dias_publicacao_ate_homologacao_calc";"";"47"
"alterado";"dados_e_derivados";"derivado_tempo";"983613";"1-2136267";"prazo_homolog_licitacao_120d";"";"2026-09-03"
"alterado";"dados_e_derivados";"derivado_tempo";"983613";"1-2136267";"prazo_homolog_licitacao_calc";"2026-07-17";"2026-09-03"
"alterado";"dados_e_derivados";"derivado_tempo";"983613";"1-2136267";"status_pub_licitacao_calc";"Vencida";"Concluída em atraso"
"alterado";"dados_e_derivados";"derivado_tempo";"983613";"1-2136267";"status_homolog_licitacao_calc";"";"Concluída no prazo"
"alterado";"dados";"dados_origem";"983617";"1-2138393";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"984854";"1-2140729";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"984862";"1-2139603";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"984867";"1-2138422";"dte_aio_tdb";"2026-06-19";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"984867";"1-2138422";"ultima_data_relevante_calc";"2026-06-19";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"984867";"1-2138422";"dias_vrpl_ate_aio_calc";"17";"20"
"alterado";"dados_e_derivados";"derivado_regra";"984867";"1-2138422";"dias_aio_ate_inicio_obra_calc";"0";"-3"
"alterado";"dados_e_derivados";"derivado_tempo";"984867";"1-2138422";"prazo_inicio_obra_calc";"2026-07-03";"2026-07-06"
"alterado";"dados";"dados_origem";"984876";"1-2136497";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"984878";"1-2136397";"dte_vrpl_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"dados_origem";"984878";"1-2136397";"dte_aio_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"984878";"1-2136397";"ultima_data_relevante_calc";"2026-06-05";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"984878";"1-2136397";"fase_atual_calc";"HOMOLOGACAO";"AIO"
"alterado";"dados_e_derivados";"derivado_regra";"984878";"1-2136397";"dias_homologacao_ate_vrpl_calc";"";"17"
"alterado";"dados_e_derivados";"derivado_regra";"984878";"1-2136397";"dias_vrpl_ate_aio_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"984878";"1-2136397";"prazo_inicio_obra_calc";"";"2026-07-06"
"alterado";"dados_e_derivados";"derivado_tempo";"984878";"1-2136397";"status_inicio_obra_calc";"";"Próximos 10 dias úteis"
"alterado";"dados";"dados_origem";"984883";"1-2136841";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"984903";"1-2138909";"dte_homologacao_licitacao_tgov";"";"2026-06-23"
"alterado";"dados_e_derivados";"dados_origem";"984903";"1-2138909";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"derivado_regra";"984903";"1-2138909";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"984903";"1-2138909";"ultima_data_relevante_calc";"2026-05-04";"2026-06-23"
"alterado";"dados_e_derivados";"derivado_regra";"984903";"1-2138909";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"984903";"1-2138909";"dias_publicacao_ate_homologacao_calc";"";"50"
"alterado";"dados_e_derivados";"derivado_tempo";"984903";"1-2138909";"status_homolog_licitacao_calc";"No prazo";"Concluída no prazo"
"alterado";"derivados_tempo";"derivado_tempo";"985337";"1-2140482";"status_pub_licitacao_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados";"dados_origem";"985342";"1-2137733";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"985348";"1-2135354";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985351";"1-2138267";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985386";"1-2138861";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"985477";"1-2135908";"dte_retirada_suspensiva_tgov";"";"2026-06-22"
"alterado";"dados_e_derivados";"dados_origem";"985477";"1-2135908";"dte_primeira_data_lae_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"985477";"1-2135908";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"985477";"1-2135908";"ultima_data_relevante_calc";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"985477";"1-2135908";"fase_atual_calc";"SUSPENSIVA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"985477";"1-2135908";"prazo_pub_licitacao_calc";"";"2026-08-21"
"alterado";"dados_e_derivados";"derivado_tempo";"985477";"1-2135908";"prazo_lae_mais_60_calc";"";"2026-10-20"
"alterado";"dados_e_derivados";"derivado_tempo";"985477";"1-2135908";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-18"
"alterado";"dados_e_derivados";"derivado_tempo";"985477";"1-2135908";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"985477";"1-2135908";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"derivados_tempo";"derivado_tempo";"986337";"1-2134811";"status_pub_licitacao_calc";"No prazo";"Próximos 30 dias"
"alterado";"dados_e_derivados";"dados_origem";"986342";"1-2137618";"dte_retirada_suspensiva_tgov";"";"2026-06-22"
"alterado";"dados_e_derivados";"dados_origem";"986342";"1-2137618";"dte_primeira_data_lae_tdb";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"986342";"1-2137618";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"986342";"1-2137618";"ultima_data_relevante_calc";"";"2026-06-22"
"alterado";"dados_e_derivados";"derivado_regra";"986342";"1-2137618";"fase_atual_calc";"SUSPENSIVA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"986342";"1-2137618";"prazo_pub_licitacao_calc";"";"2026-08-21"
"alterado";"dados_e_derivados";"derivado_tempo";"986342";"1-2137618";"prazo_lae_mais_60_calc";"";"2026-10-20"
"alterado";"dados_e_derivados";"derivado_tempo";"986342";"1-2137618";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-18"
"alterado";"dados_e_derivados";"derivado_tempo";"986342";"1-2137618";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"986342";"1-2137618";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados";"dados_origem";"986345";"1-2140306";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"986653";"1-2143074";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986667";"1-2139173";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"986692";"1-2143250";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"986718";"1-2134595";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986720";"1-2142435";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"991630";"1-2163849";"dte_publicacao_licitacao_tgov";"";"2026-05-18"
"alterado";"dados_e_derivados";"dados_origem";"991630";"1-2163849";"dte_homologacao_licitacao_tgov";"";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"ultima_data_relevante_calc";"2026-05-04";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"dias_ate_publicacao_calc";"";"14"
"alterado";"dados_e_derivados";"derivado_regra";"991630";"1-2163849";"dias_publicacao_ate_homologacao_calc";"";"31"
"alterado";"dados_e_derivados";"derivado_tempo";"991630";"1-2163849";"prazo_homolog_licitacao_120d";"";"2026-09-15"
"alterado";"dados_e_derivados";"derivado_tempo";"991630";"1-2163849";"prazo_homolog_licitacao_calc";"2026-07-17";"2026-09-15"
"alterado";"dados_e_derivados";"derivado_tempo";"991630";"1-2163849";"status_pub_licitacao_calc";"Próximos 30 dias";"Concluída no prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"991630";"1-2163849";"status_homolog_licitacao_calc";"";"Concluída no prazo"
"alterado";"dados";"dados_origem";"992802";"1-2168399";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"992803";"1-2168401";"dte_publicacao_licitacao_tgov";"";"2026-05-08"
"alterado";"dados_e_derivados";"dados_origem";"992803";"1-2168401";"dte_homologacao_licitacao_tgov";"";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"992803";"1-2168401";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"992803";"1-2168401";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"992803";"1-2168401";"ultima_data_relevante_calc";"2026-04-15";"2026-06-18"
"alterado";"dados_e_derivados";"derivado_regra";"992803";"1-2168401";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"992803";"1-2168401";"dias_ate_publicacao_calc";"";"23"
"alterado";"dados_e_derivados";"derivado_regra";"992803";"1-2168401";"dias_publicacao_ate_homologacao_calc";"";"41"
"alterado";"dados_e_derivados";"derivado_tempo";"992803";"1-2168401";"prazo_homolog_licitacao_120d";"";"2026-09-05"
"alterado";"dados_e_derivados";"derivado_tempo";"992803";"1-2168401";"prazo_homolog_licitacao_calc";"2026-07-17";"2026-09-05"
"alterado";"dados_e_derivados";"derivado_tempo";"992803";"1-2168401";"status_pub_licitacao_calc";"Vencida";"Concluída no prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"992803";"1-2168401";"status_homolog_licitacao_calc";"";"Concluída no prazo"
"alterado";"derivados_tempo";"derivado_tempo";"999855";"1-2160678";"status_pub_licitacao_calc";"No prazo";"Próximos 30 dias"
"alterado";"dados";"dados_origem";"999860";"1-2163903";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"999863";"1-2154083";"tipo_doc_suspensiva";"Documentos apresentados";""
