"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"dados_origem";"964483";"1-1982978";"dsc_situacao_contrato_mcid_tci";"Contratado - Normal";"Contratado - Em Prestação de Contas"
"alterado";"dados_e_derivados";"dados_origem";"964483";"1-1982978";"situacao_da_analise_suspensiva_dmp";"Suspensiva retirada";"Não se aplica"
"alterado";"dados_e_derivados";"derivado_regra";"964483";"1-1982978";"situacao_contrato_dmp";"Contratado - Normal";"Contratado - Em Prestação de Contas"
"alterado";"dados_e_derivados";"dados_origem";"964483";"1-1982978";"motivo_suspensiva_retirada_dmp";"situacao_da_analise_suspensiva_pbi";"Não se aplica"
"alterado";"dados_e_derivados";"dados_origem";"964748";"1-1991491";"dte_publicacao_licitacao_tgov";"";"2026-02-27"
"alterado";"dados_e_derivados";"dados_origem";"964748";"1-1991491";"dte_homologacao_licitacao_tgov";"";"2026-05-25"
"alterado";"dados_e_derivados";"derivado_regra";"964748";"1-1991491";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964748";"1-1991491";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964748";"1-1991491";"ultima_data_relevante_calc";"2025-05-13";"2026-05-25"
"alterado";"dados_e_derivados";"derivado_regra";"964748";"1-1991491";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"964748";"1-1991491";"dias_ate_publicacao_calc";"";"290"
"alterado";"dados_e_derivados";"derivado_regra";"964748";"1-1991491";"dias_publicacao_ate_homologacao_calc";"";"87"
"alterado";"dados_e_derivados";"dados_origem";"964843";"1-1987943";"dte_homologacao_licitacao_tgov";"";"2026-05-28"
"alterado";"dados_e_derivados";"derivado_regra";"964843";"1-1987943";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"964843";"1-1987943";"ultima_data_relevante_calc";"2026-02-04";"2026-05-28"
"alterado";"dados_e_derivados";"derivado_regra";"964843";"1-1987943";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"964843";"1-1987943";"dias_publicacao_ate_homologacao_calc";"";"113"
"alterado";"dados_e_derivados";"dados_origem";"964962";"1-1984701";"dte_vrpl_tdb";"2025-07-11";"2026-05-28"
"alterado";"dados_e_derivados";"derivado_regra";"964962";"1-1984701";"ultima_data_relevante_calc";"2025-12-29";"2026-05-28"
"alterado";"dados_e_derivados";"derivado_regra";"964962";"1-1984701";"dias_homologacao_ate_vrpl_calc";"92";"413"
"alterado";"dados_e_derivados";"dados_origem";"965725";"1-1992067";"dte_inicio_obra_mcid_tci";"2026-03-16";"2026-01-07"
"alterado";"dados_e_derivados";"derivado_regra";"965725";"1-1992067";"dias_aio_ate_inicio_obra_calc";"0";"-68"
"alterado";"dados_e_derivados";"dados_origem";"965735";"1-1990840";"dte_publicacao_licitacao_tgov";"";"2026-01-15"
"alterado";"dados_e_derivados";"dados_origem";"965735";"1-1990840";"dte_homologacao_licitacao_tgov";"";"2026-04-30"
"alterado";"dados_e_derivados";"derivado_regra";"965735";"1-1990840";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"965735";"1-1990840";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"965735";"1-1990840";"ultima_data_relevante_calc";"2025-12-12";"2026-04-30"
"alterado";"dados_e_derivados";"derivado_regra";"965735";"1-1990840";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"965735";"1-1990840";"dias_ate_publicacao_calc";"";"34"
