"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_saci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"derivado_regra";"968198";"1-2012865";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968198";"1-2012865";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968198";"1-2012865";"ultima_data_relevante_calc";"2026-04-28";"2026-06-26"
"alterado";"dados_e_derivados";"derivado_regra";"968198";"1-2012865";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968198";"1-2012865";"dias_ate_publicacao_calc";"";"42"
"alterado";"dados_e_derivados";"derivado_regra";"968198";"1-2012865";"dias_publicacao_ate_homologacao_calc";"";"17"
"alterado";"dados_e_derivados";"dados_origem";"968270";"1-2012259";"dte_publicacao_licitacao_tgov";"";"2026-06-03"
"alterado";"dados_e_derivados";"dados_origem";"968270";"1-2012259";"dte_homologacao_licitacao_tgov";"";"2026-09-03"
"alterado";"dados_e_derivados";"derivado_regra";"968270";"1-2012259";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968270";"1-2012259";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968270";"1-2012259";"ultima_data_relevante_calc";"2026-04-29";"2026-09-03"
"alterado";"dados_e_derivados";"derivado_regra";"968270";"1-2012259";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968270";"1-2012259";"dias_ate_publicacao_calc";"";"35"
"alterado";"dados_e_derivados";"derivado_regra";"968270";"1-2012259";"dias_publicacao_ate_homologacao_calc";"";"92"
"alterado";"dados_e_derivados";"dados_origem";"968589";"1-2014759";"dte_homologacao_licitacao_tgov";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"968589";"1-2014759";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968589";"1-2014759";"ultima_data_relevante_calc";"2026-04-17";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"968589";"1-2014759";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968589";"1-2014759";"dias_publicacao_ate_homologacao_calc";"";"55"
"alterado";"dados_e_derivados";"dados_origem";"968744";"1-2016099";"dte_publicacao_licitacao_tgov";"";"2026-02-19"
"alterado";"dados_e_derivados";"dados_origem";"968744";"1-2016099";"dte_homologacao_licitacao_tgov";"";"2026-04-28"
"alterado";"dados_e_derivados";"derivado_regra";"968744";"1-2016099";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968744";"1-2016099";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968744";"1-2016099";"ultima_data_relevante_calc";"2025-12-19";"2026-04-28"
"alterado";"dados_e_derivados";"derivado_regra";"968744";"1-2016099";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968744";"1-2016099";"dias_ate_publicacao_calc";"";"62"
"alterado";"dados_e_derivados";"derivado_regra";"968744";"1-2016099";"dias_publicacao_ate_homologacao_calc";"";"68"
"alterado";"dados_e_derivados";"dados_origem";"968985";"1-2010552";"dte_publicacao_licitacao_tgov";"";"2026-02-13"
"alterado";"dados_e_derivados";"dados_origem";"968985";"1-2010552";"dte_homologacao_licitacao_tgov";"";"2026-06-03"
"alterado";"dados_e_derivados";"derivado_regra";"968985";"1-2010552";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968985";"1-2010552";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"968985";"1-2010552";"ultima_data_relevante_calc";"2025-12-04";"2026-06-03"
"alterado";"dados_e_derivados";"derivado_regra";"968985";"1-2010552";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"968985";"1-2010552";"dias_ate_publicacao_calc";"";"71"
"alterado";"dados_e_derivados";"derivado_regra";"968985";"1-2010552";"dias_publicacao_ate_homologacao_calc";"";"110"
"alterado";"dados_e_derivados";"dados_origem";"969009";"1-2012719";"dte_publicacao_licitacao_tgov";"";"2026-06-10"
"alterado";"dados_e_derivados";"dados_origem";"969009";"1-2012719";"dte_homologacao_licitacao_tgov";"";"2026-06-26"
"alterado";"dados_e_derivados";"derivado_regra";"969009";"1-2012719";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969009";"1-2012719";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969009";"1-2012719";"ultima_data_relevante_calc";"2026-04-15";"2026-06-26"
"alterado";"dados_e_derivados";"derivado_regra";"969009";"1-2012719";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"969009";"1-2012719";"dias_ate_publicacao_calc";"";"56"
"alterado";"dados_e_derivados";"derivado_regra";"969009";"1-2012719";"dias_publicacao_ate_homologacao_calc";"";"16"
"alterado";"dados_e_derivados";"dados_origem";"969015";"1-2015241";"dte_publicacao_licitacao_tgov";"";"2026-06-11"
"alterado";"dados_e_derivados";"dados_origem";"969015";"1-2015241";"dte_homologacao_licitacao_tgov";"";"2026-06-25"
"alterado";"dados_e_derivados";"derivado_regra";"969015";"1-2015241";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969015";"1-2015241";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969015";"1-2015241";"ultima_data_relevante_calc";"2026-04-06";"2026-06-25"
"alterado";"dados_e_derivados";"derivado_regra";"969015";"1-2015241";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"969015";"1-2015241";"dias_ate_publicacao_calc";"";"66"
"alterado";"dados_e_derivados";"derivado_regra";"969015";"1-2015241";"dias_publicacao_ate_homologacao_calc";"";"14"
"alterado";"dados_e_derivados";"dados_origem";"969016";"1-2011489";"dte_publicacao_licitacao_tgov";"";"2026-04-01"
"alterado";"dados_e_derivados";"dados_origem";"969016";"1-2011489";"dte_homologacao_licitacao_tgov";"";"2026-06-02"
"alterado";"dados_e_derivados";"derivado_regra";"969016";"1-2011489";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969016";"1-2011489";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969016";"1-2011489";"ultima_data_relevante_calc";"2026-01-27";"2026-06-02"
"alterado";"dados_e_derivados";"derivado_regra";"969016";"1-2011489";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"969016";"1-2011489";"dias_ate_publicacao_calc";"";"64"
"alterado";"dados_e_derivados";"derivado_regra";"969016";"1-2011489";"dias_publicacao_ate_homologacao_calc";"";"62"
"alterado";"dados_e_derivados";"dados_origem";"969059";"1-2016141";"dte_publicacao_licitacao_tgov";"";"2026-01-15"
"alterado";"dados_e_derivados";"dados_origem";"969059";"1-2016141";"dte_homologacao_licitacao_tgov";"";"2026-05-29"
"alterado";"dados_e_derivados";"derivado_regra";"969059";"1-2016141";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969059";"1-2016141";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969059";"1-2016141";"ultima_data_relevante_calc";"2025-12-30";"2026-05-29"
"alterado";"dados_e_derivados";"derivado_regra";"969059";"1-2016141";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"969059";"1-2016141";"dias_ate_publicacao_calc";"";"16"
"alterado";"dados_e_derivados";"derivado_regra";"969059";"1-2016141";"dias_publicacao_ate_homologacao_calc";"";"134"
"alterado";"dados_e_derivados";"dados_origem";"969084";"1-2014648";"dte_homologacao_licitacao_tgov";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"969084";"1-2014648";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"969084";"1-2014648";"ultima_data_relevante_calc";"2026-03-04";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"969084";"1-2014648";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"969084";"1-2014648";"dias_publicacao_ate_homologacao_calc";"";"99"
"alterado";"dados";"dados_origem";"984879";"1-2144417";"situacao_da_analise_suspensiva_pbi";"Analisada e aceita";"Suspensiva retirada"
"alterado";"dados";"dados_origem";"984879";"1-2144417";"motivo_suspensiva_retirada_dmp";"";"situacao_da_analise_suspensiva_pbi"
"alterado";"dados_e_derivados";"dados_origem";"985383";"1-2141814";"dte_retirada_suspensiva_tgov";"";"2026-06-12"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"urgencia_suspensiva_calc";"31–90 dias";""
"alterado";"dados_e_derivados";"dados_origem";"992755";"1-2164154";"dte_homologacao_licitacao_tgov";"";"2026-05-18"
"alterado";"dados_e_derivados";"derivado_regra";"992755";"1-2164154";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"992755";"1-2164154";"ultima_data_relevante_calc";"2026-02-23";"2026-05-18"
"alterado";"dados_e_derivados";"derivado_regra";"992755";"1-2164154";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_tempo";"992755";"1-2164154";"status_homolog_licitacao_calc";"";"Inconsistência de base"
"alterado";"derivados_tempo";"derivado_tempo";"992803";"1-2168401";"status_pub_licitacao_calc";"Próximos 30 dias";"Vencida"
