"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"dados_origem";"964519";"1-1984320";"dte_vrpl_tdb";"2026-02-19";"2026-05-22"
"alterado";"dados_e_derivados";"derivado_regra";"964519";"1-1984320";"ultima_data_relevante_calc";"2026-05-14";"2026-05-22"
"alterado";"dados_e_derivados";"derivado_regra";"964519";"1-1984320";"dias_homologacao_ate_vrpl_calc";"83";"175"
"alterado";"dados_e_derivados";"derivado_regra";"964519";"1-1984320";"dias_vrpl_ate_aio_calc";"84";"-8"
"alterado";"dados_e_derivados";"dados_origem";"964827";"1-1991088";"dte_publicacao_licitacao_tgov";"2025-12-04";""
"alterado";"dados_e_derivados";"dados_origem";"964827";"1-1991088";"dte_homologacao_licitacao_tgov";"2026-04-22";""
"alterado";"dados_e_derivados";"derivado_regra";"964827";"1-1991088";"flag_publicacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"964827";"1-1991088";"flag_homologacao_licitacao_calc";"SIM";"NAO"
"alterado";"dados_e_derivados";"derivado_regra";"964827";"1-1991088";"ultima_data_relevante_calc";"2026-04-22";"2025-09-12"
"alterado";"dados_e_derivados";"derivado_regra";"964827";"1-1991088";"fase_atual_calc";"HOMOLOGACAO";"LAE"
"alterado";"dados_e_derivados";"derivado_regra";"964827";"1-1991088";"dias_ate_publicacao_calc";"83";""
"alterado";"dados_e_derivados";"derivado_regra";"964827";"1-1991088";"dias_publicacao_ate_homologacao_calc";"139";""
"alterado";"dados_e_derivados";"dados_origem";"964833";"1-1986911";"dte_vrpl_tdb";"";"2026-05-25"
"alterado";"dados_e_derivados";"dados_origem";"964833";"1-1986911";"dte_aio_tdb";"";"2026-05-26"
"alterado";"dados_e_derivados";"dados_origem";"964833";"1-1986911";"dte_inicio_obra_mcid_tci";"2025-11-12";"2026-05-26"
"alterado";"dados_e_derivados";"derivado_regra";"964833";"1-1986911";"ultima_data_relevante_calc";"2025-11-12";"2026-05-26"
"alterado";"dados_e_derivados";"derivado_regra";"964833";"1-1986911";"dias_homologacao_ate_vrpl_calc";"";"255"
"alterado";"dados_e_derivados";"derivado_regra";"964833";"1-1986911";"dias_vrpl_ate_aio_calc";"";"1"
"alterado";"dados_e_derivados";"derivado_regra";"964833";"1-1986911";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"964833";"1-1986911";"prazo_inicio_obra_calc";"";"2026-06-09"
"alterado";"dados_e_derivados";"derivado_tempo";"964833";"1-1986911";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"964934";"1-1990243";"dte_vrpl_tdb";"";"2026-05-27"
"alterado";"dados_e_derivados";"derivado_regra";"964934";"1-1990243";"ultima_data_relevante_calc";"2026-04-10";"2026-05-27"
"alterado";"dados_e_derivados";"derivado_regra";"964934";"1-1990243";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"964934";"1-1990243";"dias_homologacao_ate_vrpl_calc";"";"47"
"alterado";"dados_e_derivados";"dados_origem";"964940";"1-1986076";"dte_vrpl_tdb";"2025-11-14";"2026-05-22"
