"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_saci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"derivado_regra";"996610";"1-2205134";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"996610";"1-2205134";"ultima_data_relevante_calc";"";"2026-06-19"
"alterado";"dados_e_derivados";"derivado_regra";"996610";"1-2205134";"fase_atual_calc";"SUSPENSIVA";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"996610";"1-2205134";"dias_ate_publicacao_calc";"";"-288"
"alterado";"dados_e_derivados";"derivado_regra";"996610";"1-2205134";"dias_publicacao_ate_homologacao_calc";"";"181"
"alterado";"dados_e_derivados";"derivado_tempo";"996610";"1-2205134";"prazo_pub_licitacao_calc";"";"2026-08-18"
"alterado";"dados_e_derivados";"derivado_tempo";"996610";"1-2205134";"prazo_lae_mais_60_calc";"";"2026-10-17"
"alterado";"dados_e_derivados";"derivado_tempo";"996610";"1-2205134";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-15"
"alterado";"dados_e_derivados";"derivado_tempo";"996610";"1-2205134";"prazo_homolog_licitacao_120d";"";"2026-01-02"
"alterado";"dados_e_derivados";"derivado_tempo";"996610";"1-2205134";"status_pub_licitacao_calc";"";"Concluída no prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"996610";"1-2205134";"status_homolog_licitacao_calc";"";"Concluída no prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"996610";"1-2205134";"urgencia_suspensiva_calc";"31–90 dias";""
"alterado";"derivados_tempo";"derivado_tempo";"997221";"1-2198095";"status_pub_licitacao_calc";"Próximos 30 dias";"Vencida"
"alterado";"derivados_tempo";"derivado_tempo";"999853";"1-2199876";"status_pub_licitacao_calc";"No prazo";"Próximos 30 dias"
"alterado";"dados";"dados_origem";"999863";"1-2154083";"dsc_situacao_contrato_mcid_saci";"Contratado - Normal";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999878";"1-2198545";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999878";"1-2198545";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999878";"1-2198545";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
