"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"dados_origem";"964843";"1-1987943";"dte_vrpl_tdb";"";"2026-06-05"
"alterado";"dados_e_derivados";"derivado_regra";"964843";"1-1987943";"ultima_data_relevante_calc";"2026-05-28";"2026-06-05"
"alterado";"dados_e_derivados";"derivado_regra";"964843";"1-1987943";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"964843";"1-1987943";"dias_homologacao_ate_vrpl_calc";"";"8"
"alterado";"dados_e_derivados";"dados_origem";"964937";"1-1991211";"dte_vrpl_tdb";"";"2026-06-05"
"alterado";"dados_e_derivados";"derivado_regra";"964937";"1-1991211";"ultima_data_relevante_calc";"2026-04-29";"2026-06-05"
"alterado";"dados_e_derivados";"derivado_regra";"964937";"1-1991211";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"964937";"1-1991211";"dias_homologacao_ate_vrpl_calc";"";"233"
"alterado";"dados_e_derivados";"dados_origem";"965414";"1-1985888";"dte_vrpl_tdb";"";"2026-06-05"
"alterado";"dados_e_derivados";"derivado_regra";"965414";"1-1985888";"ultima_data_relevante_calc";"2026-03-24";"2026-06-05"
"alterado";"dados_e_derivados";"derivado_regra";"965414";"1-1985888";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"965414";"1-1985888";"dias_homologacao_ate_vrpl_calc";"";"73"
"alterado";"dados_e_derivados";"dados_origem";"965979";"1-1990566";"dte_publicacao_licitacao_tgov";"";"2026-06-03"
"alterado";"dados_e_derivados";"dados_origem";"965979";"1-1990566";"dte_homologacao_licitacao_tgov";"";"2026-06-19"
"alterado";"dados_e_derivados";"derivado_regra";"965979";"1-1990566";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"965979";"1-1990566";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"965979";"1-1990566";"ultima_data_relevante_calc";"2025-05-21";"2026-06-19"
"alterado";"dados_e_derivados";"derivado_regra";"965979";"1-1990566";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"965979";"1-1990566";"dias_ate_publicacao_calc";"";"378"
"alterado";"dados_e_derivados";"derivado_regra";"965979";"1-1990566";"dias_publicacao_ate_homologacao_calc";"";"16"
